sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
243254,https://sofifa.com/player/243254/felix-horberg/20/159586,F. Hörberg,Felix Hörberg,20,1999-05-19,180,74,Sweden,Östersunds FK,62,73,525000,1000,"RM, RWB",Right,1,2,2,Medium/Medium,Normal,No,761000,,SUB,25,,2019-08-13,2023,,,83,40,53,62,46,60,,,,,,,,58,39,41,55,38,59,48,48,52,64,78,87,78,49,63,37,58,84,50,42,55,46,62,50,34,42,45,46,49,8,12,14,10,14,52+2,52+2,52+2,59+2,56+2,56+2,56+2,59+2,57+2,57+2,57+2,60+2,55+2,55+2,55+2,60+2,58+2,52+2,52+2,52+2,58+2,56+2,49+2,49+2,49+2,56+2
243502,https://sofifa.com/player/243502/jakub-bursztyn/20/159586,J. Bursztyn,Jakub Bursztyn,21,1998-03-25,186,81,Poland,Pogoń Szczecin,62,73,425000,1000,GK,Right,1,2,1,Medium/Medium,Normal,No,659000,,SUB,26,,2017-07-04,2021,,,,,,,,,64,60,58,63,26,61,Second Wind,14,6,10,23,8,13,11,12,16,14,29,23,37,54,37,44,52,24,62,9,25,11,8,26,15,48,15,13,11,64,60,58,61,63,,,,,,,,,,,,,,,,,,,,,,,,,,
244192,https://sofifa.com/player/244192/thomas-isherwood/20/159586,T. Isherwood,Thomas Isherwood,21,1998-01-28,195,88,Sweden,Östersunds FK,62,73,475000,1000,CB,Left,1,3,2,Medium/High,Normal,No,689000,#Strength,LCB,4,,2019-01-25,2022,,,64,33,44,42,57,81,,,,,,,Injury Prone,25,25,65,48,23,42,21,27,57,45,52,74,33,42,41,67,63,67,87,21,89,54,28,55,36,45,58,55,53,10,14,11,6,6,45+2,45+2,45+2,40+2,43+2,43+2,43+2,40+2,43+2,43+2,43+2,44+2,47+2,47+2,47+2,44+2,50+2,56+2,56+2,56+2,50+2,52+2,60+2,60+2,60+2,52+2
244410,https://sofifa.com/player/244410/mathieu-goncalves/20/159586,M. Gonçalves,Mathieu Gonçalves,18,2001-06-08,178,66,France,Toulouse Football Club,62,73,425000,1000,LB,Left,1,2,2,Medium/Medium,Normal,No,935000,,RES,13,,2018-07-01,2021,,,56,44,55,54,62,67,,,,,,,Power Free-Kick,59,42,63,59,36,50,36,40,58,56,59,54,63,59,68,52,65,68,67,41,65,62,51,52,42,57,59,63,62,9,12,10,9,11,52+2,52+2,52+2,53+2,52+2,52+2,52+2,53+2,53+2,53+2,53+2,55+2,56+2,56+2,56+2,55+2,60+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2
246428,https://sofifa.com/player/246428/kazim-celik/20/159586,K. Çelik,Kazim Çelik,19,2000-01-06,179,76,Turkey,Kayserispor,62,73,500000,2000,ST,Right,1,3,2,Medium/Medium,Lean,No,1100000,,SUB,18,,2018-07-01,2023,,,63,62,49,60,23,57,,,,,,,,36,65,64,56,58,57,60,48,38,59,66,61,72,59,63,63,70,48,66,55,42,17,56,53,64,50,23,16,18,12,8,11,13,6,60+2,60+2,60+2,57+2,58+2,58+2,58+2,57+2,57+2,57+2,57+2,54+2,49+2,49+2,49+2,54+2,39+2,38+2,38+2,38+2,39+2,38+2,37+2,37+2,37+2,38+2
246611,https://sofifa.com/player/246611/franco-perez/20/159586,F. Pérez,Franco Pérez,20,1998-11-04,179,72,Argentina,Club Atlético Aldosivi,62,73,525000,2000,ST,Right,1,2,2,Medium/Low,Normal,No,893000,,SUB,30,,2018-11-30,2023,,,64,59,53,67,22,53,,,,,,,,40,63,52,62,56,67,52,35,49,68,66,63,62,63,70,53,62,54,57,55,38,20,59,57,66,62,21,14,21,14,8,13,9,13,60+2,60+2,60+2,61+2,62+2,62+2,62+2,61+2,62+2,62+2,62+2,60+2,55+2,55+2,55+2,60+2,43+2,41+2,41+2,41+2,43+2,40+2,35+2,35+2,35+2,40+2
246699,https://sofifa.com/player/246699/jean-christophe-koffi/20/159586,J. Koffi,Jean-Christophe Koffi,21,1998-01-05,175,79,Ivory Coast,New York Red Bulls,62,73,525000,1000,"CAM, CM",Right,1,3,3,High/High,Stocky,No,893000,,RES,8,,2018-09-07,2022,,,72,62,54,65,51,65,,,,,,,"Selfish, Argues with Officials, Early Crosser",50,59,43,59,40,65,48,32,55,63,74,71,80,47,73,69,55,64,71,72,56,49,55,56,50,54,49,55,54,8,6,11,11,8,59+2,59+2,59+2,61+2,60+2,60+2,60+2,61+2,60+2,60+2,60+2,59+2,57+2,57+2,57+2,59+2,56+2,55+2,55+2,55+2,56+2,55+2,54+2,54+2,54+2,55+2
246945,https://sofifa.com/player/246945/pablo-rey-fernandez/20/159586,Pablo,Pablo Rey Fernández,21,1997-09-29,180,70,Spain,CD Lugo,62,73,475000,1000,LB,Left,1,2,2,Medium/Medium,Normal,No,831000,,SUB,26,,2015-09-12,2020,,,71,34,55,54,58,57,,,,,,,,61,31,52,62,30,62,36,35,60,41,72,70,46,56,67,36,55,75,48,33,57,54,51,43,50,59,55,65,63,5,13,14,7,13,47+2,47+2,47+2,52+2,50+2,50+2,50+2,52+2,51+2,51+2,51+2,56+2,53+2,53+2,53+2,56+2,60+2,57+2,57+2,57+2,60+2,60+2,56+2,56+2,56+2,60+2
247110,https://sofifa.com/player/247110/matias-donato/20/159586,M. Donato,Matías Donato,20,1999-01-15,180,80,Argentina,Club Atlético Lanús,62,73,525000,3000,ST,Right,1,3,2,Medium/Medium,Normal,No,893000,,SUB,41,,2019-01-25,2022,,,53,63,45,55,30,67,,,,,,,,28,67,70,56,57,52,44,32,36,60,51,55,53,54,62,62,71,61,75,55,53,20,60,54,68,55,27,27,25,5,14,8,13,8,61+2,61+2,61+2,54+2,57+2,57+2,57+2,54+2,55+2,55+2,55+2,52+2,50+2,50+2,50+2,52+2,40+2,42+2,42+2,42+2,40+2,40+2,42+2,42+2,42+2,40+2
248230,https://sofifa.com/player/248230/jonas-carls/20/159586,J. Carls,Jonas Carls,22,1997-03-25,179,70,Germany,FC Schalke 04,62,73,475000,4000,"LB, LWB",Left,1,3,2,Medium/Medium,Normal,No,903000,,SUB,27,,2017-07-01,2022,,,61,43,57,61,59,57,,,,,,,,61,42,48,62,34,59,42,46,63,62,68,55,62,63,65,44,55,64,52,40,59,63,53,45,50,56,54,64,59,15,5,8,7,6,52+2,52+2,52+2,56+2,54+2,54+2,54+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,58+2,58+2,61+2,60+2,60+2,60+2,61+2,60+2,58+2,58+2,58+2,60+2
251582,https://sofifa.com/player/251582/adrian-szoke/20/159586,A. Szőke,Adrián Szőke,21,1998-07-01,185,72,Serbia,Heracles Almelo,62,73,525000,1000,"CAM, ST",Right,1,3,2,High/Medium,Lean,No,866000,,RES,17,,2019-07-07,2021,,,75,60,58,57,40,58,,,,,,,Diver,43,66,67,62,67,56,48,62,58,59,81,70,64,48,56,55,62,52,63,50,53,24,58,66,64,64,49,35,32,13,13,14,8,15,61+2,61+2,61+2,59+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,55+2,55+2,55+2,59+2,47+2,48+2,48+2,48+2,47+2,47+2,46+2,46+2,46+2,47+2
251596,https://sofifa.com/player/251596/amadou-sagna/20/159586,A. Sagna,Amadou Sagna,20,1999-06-10,172,70,Senegal,Club Brugge KV,62,73,525000,3000,"RW, LW",Right,1,3,2,Medium/Medium,Normal,No,840000,,RES,7,,2019-07-08,2023,,,83,59,44,69,25,42,,,,,,,Early Crosser,48,65,41,46,49,68,47,37,38,68,86,80,74,57,85,64,37,55,38,42,35,25,64,42,59,58,18,29,22,9,9,8,8,12,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,58+2,58+2,58+2,60+2,49+2,49+2,49+2,60+2,45+2,38+2,38+2,38+2,45+2,43+2,33+2,33+2,33+2,43+2
251683,https://sofifa.com/player/251683/david-ballarin-correas/20/159586,Ballarin,David Ballarin Correas,21,1998-01-17,170,62,Spain,SD Huesca,62,73,525000,1000,ST,Right,1,3,2,Medium/Low,Lean,No,945000,,SUB,31,,2019-07-07,2020,,,66,62,49,64,23,47,,,,,,,,38,65,60,58,53,66,46,39,41,62,67,65,64,59,66,61,58,57,47,59,30,21,59,54,72,50,16,21,14,10,7,6,6,13,61+2,61+2,61+2,59+2,61+2,61+2,61+2,59+2,59+2,59+2,59+2,58+2,52+2,52+2,52+2,58+2,41+2,39+2,39+2,39+2,41+2,39+2,34+2,34+2,34+2,39+2
252469,https://sofifa.com/player/252469/diogo-rafael-dos-santos-almeida/20/159586,Diogo Almeida,Diogo Rafael dos Santos Almeida,18,2000-09-08,184,78,Portugal,FC Paços de Ferreira,62,73,500000,1000,ST,Right,1,3,2,High/Medium,Normal,No,1100000,,SUB,28,,2019-07-01,2023,,,73,58,55,63,20,55,,,,,,,,57,59,61,62,63,63,59,43,42,62,71,74,70,57,52,60,63,60,62,54,28,11,54,51,60,50,18,16,18,10,11,5,9,6,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,59+2,59+2,59+2,59+2,51+2,51+2,51+2,59+2,44+2,38+2,38+2,38+2,44+2,41+2,34+2,34+2,34+2,41+2
220584,https://sofifa.com/player/220584/viljar-myhra/20/159586,V. Myhra,Viljar Myhra,22,1996-07-21,194,94,Norway,Strømsgodset IF,62,72,375000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,544000,,GK,1,,2019-01-12,2022,,,,,,,,,63,63,57,62,44,60,,21,14,15,29,17,17,20,13,21,22,48,40,30,54,51,43,51,33,65,20,26,25,17,42,24,42,15,19,14,63,63,57,60,62,,,,,,,,,,,,,,,,,,,,,,,,,,
221358,https://sofifa.com/player/221358/jordan-rossiter/20/159586,J. Rossiter,Jordan Rossiter,22,1997-03-24,178,64,England,Fleetwood Town,62,72,475000,2000,"CM, CDM",Right,1,3,2,Medium/Medium,Lean,Yes,,,CDM,16,Rangers FC,,2020,,,61,48,56,62,64,70,,,,,,,Power Free-Kick,44,44,57,65,36,57,45,41,63,66,60,61,69,61,71,59,66,71,69,47,74,64,57,54,50,58,62,68,66,6,7,11,13,9,56+2,56+2,56+2,57+2,57+2,57+2,57+2,57+2,58+2,58+2,58+2,58+2,61+2,61+2,61+2,58+2,62+2,65+2,65+2,65+2,62+2,62+2,65+2,65+2,65+2,62+2
224225,https://sofifa.com/player/224225/adam-phillips/20/159586,A. Phillips,Adam Phillips,21,1998-01-15,180,76,England,Burnley,62,72,475000,5000,CM,Right,1,3,3,Medium/Medium,Lean,No,998000,,RES,44,,2019-08-02,2020,,,64,55,61,65,42,55,,,,,,,Power Free-Kick,45,54,49,69,46,64,61,65,68,66,64,64,68,56,68,62,48,58,59,51,44,29,58,58,61,60,32,55,54,10,13,10,11,10,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,60+2,60+2,60+2,60+2,52+2,53+2,53+2,53+2,52+2,51+2,48+2,48+2,48+2,51+2
225406,https://sofifa.com/player/225406/james-talbot/20/159586,J. Talbot,James Talbot,22,1997-04-24,183,80,Republic of Ireland,Bohemian FC,62,72,375000,1000,GK,Left,1,2,1,Medium/Medium,Normal,No,656000,,GK,1,,2018-12-01,2020,,,,,,,,,62,60,58,61,42,60,,17,13,16,31,16,20,21,13,25,24,44,41,32,62,58,44,52,24,64,16,23,23,12,57,28,31,14,16,20,62,60,58,60,61,,,,,,,,,,,,,,,,,,,,,,,,,,
226553,https://sofifa.com/player/226553/savas-polat/20/159586,S. Polat,Savaş Polat,22,1997-04-14,179,72,Turkey,Atiker Konyaspor,62,72,450000,3000,RB,Right,1,2,2,Medium/Medium,Lean,No,990000,,RES,22,,2017-07-03,2022,,,76,30,37,59,63,54,,,,,,,,47,29,46,31,36,64,35,37,36,47,76,76,61,62,68,28,56,76,35,27,74,72,41,41,42,52,61,64,66,9,11,13,10,6,43+2,43+2,43+2,50+2,47+2,47+2,47+2,50+2,46+2,46+2,46+2,51+2,46+2,46+2,46+2,51+2,60+2,54+2,54+2,54+2,60+2,61+2,58+2,58+2,58+2,61+2
228601,https://sofifa.com/player/228601/richard-renteria/20/159586,R. Renteria,Richard Renteria,23,1996-02-19,181,81,Colombia,Deportivo Cali,62,72,450000,1000,CB,Right,1,2,2,Low/Medium,Normal,No,698000,,LCB,31,,2019-01-28,2020,,,59,23,32,37,61,70,,,,,,,,26,19,57,41,26,29,28,23,33,37,63,55,57,58,54,35,76,62,76,17,61,57,21,27,39,50,64,62,65,11,11,7,6,9,37+2,37+2,37+2,35+2,34+2,34+2,34+2,35+2,34+2,34+2,34+2,37+2,38+2,38+2,38+2,37+2,51+2,52+2,52+2,52+2,51+2,54+2,60+2,60+2,60+2,54+2
228685,https://sofifa.com/player/228685/elliott-list/20/159586,E. List,Elliott List,22,1997-05-12,174,74,England,Gillingham,62,72,500000,2000,"ST, RM, LM",Right,1,3,3,Medium/Medium,Normal,No,975000,#Speedster,SUB,15,,2015-05-06,2020,,,94,60,49,65,27,64,,,,,,,Early Crosser,53,60,50,49,34,65,49,41,39,62,95,93,73,42,81,75,76,75,71,54,32,18,55,56,50,52,19,31,34,9,15,11,7,11,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,58+2,58+2,58+2,61+2,50+2,50+2,50+2,61+2,48+2,40+2,40+2,40+2,48+2,47+2,39+2,39+2,39+2,47+2
228783,https://sofifa.com/player/228783/ali-lajami/20/159586,A. Lajami,Ali Lajami,23,1996-04-24,178,75,Saudi Arabia,Al Fateh,62,72,450000,4000,"CB, CDM",Right,1,3,2,Medium/Medium,Normal,No,833000,,LCB,78,,2018-08-23,2022,,,76,47,52,54,60,68,,,,,,,,47,48,61,60,47,51,32,35,57,47,76,76,78,56,73,56,68,75,69,38,59,58,48,46,34,48,58,64,57,9,14,9,14,12,54+2,54+2,54+2,53+2,52+2,52+2,52+2,53+2,53+2,53+2,53+2,55+2,54+2,54+2,54+2,55+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,60+2,60+2
229433,https://sofifa.com/player/229433/adrian-zendejas/20/159586,A. Zendejas,Adrián Zendejas Rodríguez,23,1995-08-30,196,84,United States,Sporting Kansas City,62,72,375000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,638000,,SUB,1,,2016-12-02,2019,,,,,,,,,66,58,59,64,37,60,,11,17,17,29,12,14,13,16,22,22,35,39,37,52,37,44,51,24,57,13,18,15,15,56,24,41,13,16,19,66,58,59,60,64,,,,,,,,,,,,,,,,,,,,,,,,,,
229925,https://sofifa.com/player/229925/erik-wekesser/20/159586,E. Wekesser,Erik Wekesser,21,1997-07-03,184,81,Germany, SSV Jahn Regensburg,62,72,500000,2000,ST,Left,1,3,2,Medium/Medium,Normal,No,875000,,SUB,13,,2019-07-01,2022,,,69,61,42,56,28,70,,,,,,,,30,64,58,53,52,54,42,33,32,56,68,70,63,58,67,64,59,60,78,53,66,16,57,45,67,56,29,28,22,11,8,11,10,8,60+2,60+2,60+2,55+2,57+2,57+2,57+2,55+2,54+2,54+2,54+2,53+2,47+2,47+2,47+2,53+2,41+2,41+2,41+2,41+2,41+2,40+2,42+2,42+2,42+2,40+2
231005,https://sofifa.com/player/231005/chiedozie-ogbene/20/159586,C. Ogbene,Chiedozie Ogbene,22,1997-05-01,175,75,Nigeria,Brentford,62,72,500000,7000,"LW, ST",Right,1,4,3,High/High,Normal,No,1100000,#Speedster,SUB,24,,2018-01-29,2021,,,90,54,49,66,38,68,,,,,,,Early Crosser,50,59,41,53,42,68,41,34,40,63,91,90,77,52,65,58,63,63,72,46,65,35,45,55,40,47,39,40,35,11,5,11,12,14,58+2,58+2,58+2,61+2,59+2,59+2,59+2,61+2,58+2,58+2,58+2,60+2,52+2,52+2,52+2,60+2,52+2,48+2,48+2,48+2,52+2,50+2,47+2,47+2,47+2,50+2
231616,https://sofifa.com/player/231616/emil-riis/20/159586,E. Riis,Emil Riis,21,1998-06-24,190,84,Denmark,Randers FC,62,72,500000,2000,ST,Right,1,3,2,Medium/Medium,Normal,No,725000,,RS,9,,2018-06-15,2021,,,67,60,42,58,20,62,,,,,,,,32,61,65,51,42,58,37,31,30,61,66,68,58,53,53,63,54,61,68,58,49,12,63,48,59,58,18,14,15,13,5,13,10,14,60+2,60+2,60+2,56+2,58+2,58+2,58+2,56+2,55+2,55+2,55+2,54+2,47+2,47+2,47+2,54+2,38+2,36+2,36+2,36+2,38+2,37+2,35+2,35+2,35+2,37+2
232309,https://sofifa.com/player/232309/jaime-gomes-pinto/20/159586,Jaime Pinto,Jaime Alexandrino Gomes Pinto,21,1997-09-28,183,71,Portugal,Rio Ave FC,62,72,500000,2000,RW,Right,1,3,3,Medium/Medium,Normal,No,1200000,,RES,97,,2019-07-01,2021,,,68,62,53,66,28,52,,,,,,,,57,67,47,58,49,64,45,41,48,66,66,69,76,65,73,73,44,43,60,44,47,23,56,48,59,53,24,27,32,9,9,12,8,12,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,59+2,59+2,59+2,59+2,52+2,52+2,52+2,59+2,46+2,43+2,43+2,43+2,46+2,44+2,39+2,39+2,39+2,44+2
233378,https://sofifa.com/player/233378/jordan-shipley/20/159586,J. Shipley,Jordan Shipley,21,1997-09-26,183,73,Republic of Ireland,Coventry City,62,72,500000,2000,"LM, CM",Left,1,3,3,Medium/High,Lean,No,975000,,LCM,26,,2016-03-10,2020,,,65,55,64,61,53,59,,,,,,,,69,52,45,64,48,61,70,66,62,62,66,65,63,52,63,61,57,58,60,60,59,53,50,60,57,57,51,57,55,15,10,14,5,8,55+2,55+2,55+2,60+2,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,59+2,57+2,57+2,57+2,59+2,57+2,55+2,55+2,55+2,57+2
233968,https://sofifa.com/player/233968/leonardo-sernicola/20/159586,L. Sernicola,Leonardo Sernicola,22,1997-03-30,187,81,Italy,Virtus Entella,62,72,450000,1000,LB,Right,1,3,2,Low/Medium,Normal,No,,,RB,23,Sassuolo,,2020,,,61,39,54,54,61,59,,,,,,,,58,30,58,60,28,50,25,61,43,58,58,63,47,59,73,46,71,63,58,48,55,62,42,55,56,63,60,63,61,13,15,7,9,7,48+2,48+2,48+2,52+2,50+2,50+2,50+2,52+2,52+2,52+2,52+2,53+2,54+2,54+2,54+2,53+2,60+2,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,60+2
234629,https://sofifa.com/player/234629/kristian-dirks-riis/20/159586,K. Riis,Kristian Dirks Riis,22,1997-02-17,187,84,Denmark,FC Midtjylland,62,72,450000,3000,CB,Right,1,3,2,High/Medium,Lean,No,675000,,RES,18,,2016-06-13,2022,,,70,40,47,53,58,69,,,,,,,Power Free-Kick,40,39,65,57,35,49,43,37,53,56,69,70,60,54,51,50,75,64,75,33,61,56,44,33,39,48,57,59,56,10,7,13,13,11,52+2,52+2,52+2,50+2,49+2,49+2,49+2,50+2,49+2,49+2,49+2,51+2,50+2,50+2,50+2,51+2,56+2,56+2,56+2,56+2,56+2,57+2,60+2,60+2,60+2,57+2
235195,https://sofifa.com/player/235195/titas-krapikas/20/159586,T. Krapikas,Titas Krapikas,20,1999-01-03,195,85,Lithuania,Spezia,62,72,400000,1000,GK,Right,1,2,1,Medium/Medium,Lean,No,700000,,GK,12,,2019-07-01,2022,,,,,,,,,62,60,58,64,24,59,,12,8,11,18,9,11,11,14,18,17,27,22,52,58,27,44,45,24,59,9,26,8,6,30,15,41,8,10,11,62,60,58,59,64,,,,,,,,,,,,,,,,,,,,,,,,,,
235385,https://sofifa.com/player/235385/angel-javier-velasco-benitez/20/159586,Javi Benítez,Ángel Javier Velasco Benítez,22,1996-12-16,185,79,Spain,Real Sporting de Gijón,62,72,375000,1000,GK,Left,1,2,1,Medium/Medium,Lean,No,675000,,RES,34,,2015-07-01,2020,,,,,,,,,64,59,58,65,46,61,,18,12,19,26,10,11,14,13,28,16,51,42,47,53,46,44,62,27,63,9,21,17,8,34,17,36,10,13,10,64,59,58,61,65,,,,,,,,,,,,,,,,,,,,,,,,,,
235787,https://sofifa.com/player/235787/andre-antonio-rosario-teles/20/159586,André Teles,André António Rosário Teles,22,1997-04-06,180,70,Portugal,Clube Sport Marítimo,62,72,450000,2000,CDM,Right,1,4,2,Medium/Medium,Lean,No,1000000,,RES,16,,2016-07-01,2020,,,67,45,57,61,59,63,,,,,,,,47,42,57,68,37,59,45,44,59,63,68,67,63,56,68,63,72,60,62,35,65,57,40,51,51,46,57,63,58,12,12,11,10,9,54+2,54+2,54+2,55+2,55+2,55+2,55+2,55+2,56+2,56+2,56+2,57+2,57+2,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,59+2,60+2,60+2,60+2,59+2
235799,https://sofifa.com/player/235799/abdoulaye-sissako/20/159586,A. Sissako,Abdoulaye Sissako,21,1998-05-26,186,78,France,La Berrichonne de Châteauroux,62,72,475000,1000,"CM, CDM",Right,1,3,2,Medium/Medium,Normal,No,926000,,LCM,6,,2018-09-04,2020,,,71,53,58,64,61,72,,,,,,,,50,49,59,68,45,64,54,39,64,63,72,70,65,62,62,66,74,72,74,54,67,60,52,51,44,57,62,62,61,14,9,8,6,8,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,62+2,63+2,63+2,63+2,62+2,62+2,63+2,63+2,63+2,62+2
236757,https://sofifa.com/player/236757/patryk-klimala/20/159586,P. Klimala,Patryk Klimala,20,1998-08-05,183,76,Poland,Jagiellonia Białystok,62,72,500000,2000,ST,Right,1,3,2,Medium/Medium,Normal,No,775000,,SUB,9,,2016-07-01,2022,,,81,58,42,61,28,55,,,,,,,,29,60,59,51,55,60,52,32,39,61,82,81,71,58,61,61,68,61,62,53,26,16,57,42,58,48,39,18,15,14,9,8,7,12,60+2,60+2,60+2,57+2,59+2,59+2,59+2,57+2,56+2,56+2,56+2,56+2,48+2,48+2,48+2,56+2,42+2,38+2,38+2,38+2,42+2,41+2,37+2,37+2,37+2,41+2
236764,https://sofifa.com/player/236764/ao-tanaka/20/159586,A. Tanaka,田中 青,20,1998-09-10,177,69,Japan,Kawasaki Frontale,62,72,450000,1000,CDM,Right,1,3,2,Medium/Medium,Lean,No,675000,,RDM,25,,2017-01-07,2020,,,71,47,61,65,57,63,,,,,,,,56,43,47,65,53,62,60,49,58,64,73,69,77,71,73,54,63,70,65,43,48,60,58,64,56,58,57,59,56,10,14,12,12,6,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,61+2,58+2,58+2,58+2,61+2
236868,https://sofifa.com/player/236868/oscar-arribas-pasero/20/159586,Arribas,Óscar Arribas Pasero,20,1998-10-28,180,71,Spain,AD Alcorcón,62,72,500000,2000,"ST, CAM",Right,1,3,2,Medium/Medium,Lean,No,900000,,RES,26,,2016-07-01,2020,,,58,61,50,63,34,49,,,,,,,,49,64,58,53,55,62,48,39,48,64,60,57,68,62,64,55,64,45,57,57,32,35,70,49,71,51,34,29,21,13,12,6,6,11,61+2,61+2,61+2,59+2,60+2,60+2,60+2,59+2,59+2,59+2,59+2,57+2,53+2,53+2,53+2,57+2,45+2,43+2,43+2,43+2,45+2,43+2,41+2,41+2,41+2,43+2
237391,https://sofifa.com/player/237391/manuel-de-luca/20/159586,M. De Luca,Manuel De Luca,20,1998-07-17,192,75,Italy,Virtus Entella,62,72,500000,1000,ST,Right,1,4,2,High/Medium,Normal,No,,,RES,65,Torino,,2020,,,39,63,48,58,20,53,,,,,,,,35,65,65,58,57,58,52,43,35,62,43,36,48,66,44,62,55,35,70,61,32,14,65,51,52,59,20,10,12,8,12,9,6,8,61+2,61+2,61+2,55+2,59+2,59+2,59+2,55+2,56+2,56+2,56+2,52+2,49+2,49+2,49+2,52+2,35+2,36+2,36+2,36+2,35+2,32+2,34+2,34+2,34+2,32+2
237506,https://sofifa.com/player/237506/charlie-owens/20/159586,C. Owens,Charlie Owens,21,1997-12-07,185,80,Northern Ireland,Queens Park Rangers,62,72,475000,2000,CM,Right,1,3,3,Medium/Medium,Lean,No,998000,,RES,30,,2017-07-01,2021,,,64,52,61,63,52,61,,,,,,,,54,48,55,64,51,62,55,56,63,64,65,63,65,60,69,61,63,62,65,50,50,49,53,64,50,60,51,54,52,11,14,7,5,15,57+2,57+2,57+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,57+2,57+2,57+2,57+2,57+2,56+2,55+2,55+2,55+2,56+2
237818,https://sofifa.com/player/237818/nahuel-arena/20/159586,N. Arena,Nahuel Arena,21,1998-06-02,183,68,Argentina,Godoy Cruz,62,72,450000,2000,"CB, RB",Right,1,2,2,Low/Medium,Lean,No,743000,,SUB,22,,2019-01-21,2022,,,66,30,38,48,63,64,,,,,,,,33,25,60,44,31,43,33,31,40,49,64,68,61,60,60,42,71,66,64,26,60,64,27,32,41,49,62,62,65,12,14,9,13,6,43+2,43+2,43+2,43+2,42+2,42+2,42+2,43+2,42+2,42+2,42+2,44+2,44+2,44+2,44+2,44+2,56+2,55+2,55+2,55+2,56+2,58+2,61+2,61+2,61+2,58+2
237876,https://sofifa.com/player/237876/brian-alvarez/20/159586,B. Álvarez,Braian Gabriel Álvarez,21,1997-08-22,171,68,Argentina,Unión de Santa Fe,62,72,500000,2000,LM,Left,1,3,2,Medium/Medium,Normal,No,850000,,SUB,29,,2019-07-11,2022,,,77,50,58,64,44,49,,,,,,,,60,44,59,62,45,61,52,48,58,60,78,76,79,67,81,62,55,57,45,47,49,38,57,54,59,55,37,49,50,13,6,12,5,10,57+2,57+2,57+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,61+2,57+2,57+2,57+2,61+2,55+2,52+2,52+2,52+2,55+2,55+2,49+2,49+2,49+2,55+2
237978,https://sofifa.com/player/237978/jair-diaz/20/159586,J. Díaz,Jair Alberto Díaz Vázquez,20,1998-08-21,180,78,Mexico,Tigres U.A.N.L.,62,72,450000,7000,LB,Left,1,3,2,Medium/High,Normal,No,810000,,LB,27,,2017-03-05,2022,,,65,30,52,59,62,62,,,,,,,,60,23,55,64,29,58,27,28,58,61,69,62,60,57,60,44,66,55,67,23,55,62,53,31,46,60,61,64,62,13,5,14,7,9,49+2,49+2,49+2,53+2,50+2,50+2,50+2,53+2,51+2,51+2,51+2,55+2,53+2,53+2,53+2,55+2,60+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,61+2,61+2
