ps_id,region_name,subregion_name,Baburin Sergei Nikolaevich,Grudinin Pavel Nikolaevich,Zhirinovskiy Vladimir Volfovich,Putin Vladimir Vladimirovich,Sobchak Ksenia Anatolyevna,Suraikin Maksim Aleksandrovich,Titov Boris Yurievich,Yavlinskiy Gregory Alekseivich,Number of ballot papers in ballot boxes,Number of valid ballot papers,Number of voters enlisted,Number of ballot papers in portable ballot boxes,Number of ballot papers given inside the polling station,Number of ballot papers given outside the polling station,Number of ballot papers given for advance voting,Number of excessive ballot papers,Number of ballot papers acquired at the polling station,Number of invalid ballot papers,Number of unused ballot papers,Number of lost ballot papers
308,Respublika Hakasia,Ordjonikidzevskaa,2,14,22,104,0,0,1,0,122,143,179,22,122,22,0,0,170,1,26,0
309,Respublika Hakasia,Ordjonikidzevskaa,0,2,8,56,0,0,1,0,67,67,93,0,67,0,0,0,90,0,23,0
310,Respublika Hakasia,Ordjonikidzevskaa,3,74,38,552,3,3,4,1,618,678,783,65,618,65,0,0,800,5,117,0
311,Respublika Hakasia,Ordjonikidzevskaa,1,3,20,99,2,0,0,0,114,125,157,14,114,14,0,0,150,3,22,0
312,Respublika Hakasia,Ordjonikidzevskaa,2,8,8,114,1,2,1,0,122,136,182,16,122,16,0,0,190,2,52,0
313,Respublika Hakasia,Ordjonikidzevskaa,0,1,6,69,0,0,0,0,68,76,88,9,68,9,0,0,85,1,8,0
314,Respublika Hakasia,Ordjonikidzevskaa,1,17,31,120,0,0,0,0,139,169,199,33,139,33,0,0,195,3,23,0
315,Respublika Hakasia,Ordjonikidzevskaa,1,78,45,352,2,3,2,3,465,486,676,23,465,23,0,0,670,2,182,0
316,Respublika Hakasia,Ordjonikidzevskaa,0,6,16,59,1,4,1,0,83,87,112,4,83,4,0,0,110,0,23,0
317,Respublika Hakasia,Ordjonikidzevskaa,0,4,6,46,1,0,0,0,57,57,69,0,57,0,0,0,65,0,8,0
318,Respublika Hakasia,Ordjonikidzevskaa,0,12,6,79,0,0,0,0,87,97,135,11,87,11,0,0,150,1,52,0
319,Respublika Hakasia,Ordjonikidzevskaa,0,4,8,85,0,0,2,0,100,99,119,1,100,1,0,0,130,2,29,0
320,Respublika Hakasia,Ordjonikidzevskaa,6,81,82,337,2,5,2,2,462,517,720,65,462,65,0,0,780,10,253,0
321,Respublika Hakasia,Ordjonikidzevskaa,0,2,10,54,0,0,0,0,62,66,75,4,62,4,0,0,75,0,9,0
322,Respublika Hakasia,Ordjonikidzevskaa,4,12,18,156,4,5,0,1,182,200,247,22,182,22,0,0,250,4,46,0
323,Respublika Hakasia,Ordjonikidzevskaa,4,58,56,361,3,2,2,0,436,486,667,54,436,54,0,0,670,4,180,0
324,Respublika Hakasia,Ordjonikidzevskaa,2,24,23,199,1,1,1,1,218,252,352,37,218,37,0,0,350,3,95,0
325,Respublika Hakasia,Ordjonikidzevskaa,1,40,31,190,2,2,1,2,245,269,406,30,245,30,0,0,405,6,130,0
90,Respublika Hakasia,gorodskaa,1,312,88,833,17,5,7,8,1264,1271,1934,19,1283,19,0,0,1990,12,688,0
91,Respublika Hakasia,gorodskaa,10,288,70,778,2,4,9,10,1160,1171,1788,27,1160,27,0,0,1770,16,583,0
92,Respublika Hakasia,gorodskaa,15,226,79,582,10,6,4,4,911,926,1520,30,911,30,0,0,1620,15,679,0
93,Respublika Hakasia,gorodskaa,3,267,56,812,10,5,9,4,1150,1166,1671,38,1150,38,0,0,1680,22,492,0
94,Respublika Hakasia,gorodskaa,5,262,84,809,16,4,1,10,1168,1191,1747,40,1168,40,0,0,1720,17,512,0
95,Respublika Hakasia,gorodskaa,17,324,108,880,26,12,8,13,1355,1388,1966,43,1355,43,0,0,1960,10,562,0
96,Respublika Hakasia,gorodskaa,9,251,79,799,13,7,8,12,1127,1178,1745,69,1127,69,0,0,1700,18,504,0
97,Respublika Hakasia,gorodskaa,10,245,65,756,16,7,5,5,1094,1109,1728,36,1094,36,0,0,1610,21,480,0
98,Respublika Hakasia,gorodskaa,4,252,58,776,8,6,7,8,1105,1119,1725,35,1106,35,0,0,1650,21,509,0
99,Respublika Hakasia,gorodskaa,4,244,90,830,21,9,6,6,1195,1210,1691,34,1195,34,0,0,1700,19,471,0
100,Respublika Hakasia,gorodskaa,12,414,129,1113,32,4,13,11,1732,1728,2287,21,1732,21,0,0,2360,25,607,0
101,Respublika Hakasia,gorodskaa,9,308,72,871,19,10,9,10,1314,1308,2030,19,1314,19,0,0,1810,25,477,0
102,Respublika Hakasia,gorodskaa,16,356,108,1015,23,6,9,16,1556,1549,2145,22,1556,22,0,0,2140,29,562,0
103,Respublika Hakasia,gorodskaa,10,252,77,787,8,10,9,6,1129,1159,1547,39,1129,39,0,0,1500,9,332,0
104,Respublika Hakasia,gorodskaa,8,278,87,781,10,9,11,7,1181,1191,1688,34,1181,34,0,0,1710,24,495,0
105,Respublika Hakasia,gorodskaa,6,299,89,786,14,9,13,8,1196,1224,1872,43,1196,43,0,0,1810,15,571,0
106,Respublika Hakasia,gorodskaa,8,191,52,837,9,3,16,10,1120,1126,1554,28,1121,28,0,0,1500,22,351,0
107,Respublika Hakasia,gorodskaa,10,315,103,827,17,12,6,13,1254,1303,1916,72,1255,72,0,0,1950,23,623,0
108,Respublika Hakasia,gorodskaa,8,395,138,1085,13,15,8,11,1631,1673,2665,52,1632,52,0,0,2450,10,766,0
109,Respublika Hakasia,gorodskaa,9,302,92,677,8,5,10,9,1076,1112,1808,45,1077,45,0,0,1870,9,748,0
110,Respublika Hakasia,gorodskaa,16,311,101,776,9,9,10,10,1171,1242,1928,89,1171,89,0,0,2010,18,750,0
111,Respublika Hakasia,gorodskaa,1,5,10,78,2,0,0,0,83,96,101,14,83,14,0,0,170,1,73,0
112,Respublika Hakasia,gorodskaa,10,273,77,907,13,8,13,11,1314,1312,1808,19,1314,19,0,0,1780,21,447,0
113,Respublika Hakasia,gorodskaa,11,295,96,993,21,14,7,10,1450,1447,2171,27,1450,27,0,0,2000,30,523,0
114,Respublika Hakasia,gorodskaa,5,331,92,935,12,12,8,9,1395,1404,2019,43,1395,43,0,0,2020,34,582,0
115,Respublika Hakasia,gorodskaa,2,42,17,171,1,1,1,2,171,237,256,73,171,73,0,0,267,7,23,0
329,Respublika Hakasia,Tastypskaa,0,21,3,110,1,1,0,0,134,136,175,4,134,4,0,0,205,2,67,0
330,Respublika Hakasia,Tastypskaa,0,3,2,34,0,0,1,0,40,40,48,0,40,0,0,0,53,0,13,0
331,Respublika Hakasia,Tastypskaa,0,13,22,177,2,3,1,0,209,218,257,12,209,12,0,0,340,3,119,0
332,Respublika Hakasia,Tastypskaa,3,74,53,262,1,2,0,0,362,395,499,38,362,38,0,0,578,5,178,0
333,Respublika Hakasia,Tastypskaa,3,71,36,438,5,2,3,1,522,559,838,45,522,45,0,0,1010,8,443,0
334,Respublika Hakasia,Tastypskaa,0,13,0,58,2,0,0,1,69,74,104,7,69,7,0,0,114,2,38,0
335,Respublika Hakasia,Tastypskaa,1,4,2,55,1,0,0,0,62,63,76,5,62,5,0,0,97,4,30,0
336,Respublika Hakasia,Tastypskaa,0,27,5,169,0,0,0,1,191,202,245,13,191,13,0,0,286,2,82,0
337,Respublika Hakasia,Tastypskaa,0,7,2,118,1,0,0,0,124,128,157,5,124,5,0,0,188,1,59,0
338,Respublika Hakasia,Tastypskaa,0,9,13,75,0,0,0,1,91,98,122,9,91,9,0,0,166,2,66,0
339,Respublika Hakasia,Tastypskaa,1,22,2,147,0,1,1,0,171,174,238,3,171,3,0,0,350,0,176,0
340,Respublika Hakasia,Tastypskaa,0,4,0,64,0,0,0,0,68,68,68,0,68,0,0,0,88,0,20,0
341,Respublika Hakasia,Tastypskaa,0,8,1,28,0,0,1,0,37,38,50,2,37,2,0,0,41,1,2,0
342,Respublika Hakasia,Tastypskaa,1,72,25,399,5,2,2,2,464,508,724,50,464,50,0,0,855,6,341,0
343,Respublika Hakasia,Tastypskaa,0,12,13,181,1,0,1,1,188,209,256,23,188,23,0,0,290,2,79,0
344,Respublika Hakasia,Tastypskaa,0,5,3,46,0,2,0,0,54,56,71,2,54,2,0,0,81,0,25,0
345,Respublika Hakasia,Tastypskaa,2,8,4,57,0,1,1,0,73,73,73,0,73,0,0,0,128,0,55,0
346,Respublika Hakasia,Tastypskaa,0,3,1,76,0,0,0,0,68,80,81,13,68,13,0,0,102,1,21,0
347,Respublika Hakasia,Tastypskaa,0,17,19,411,3,0,0,3,409,453,646,47,409,47,0,0,800,3,344,0
348,Respublika Hakasia,Tastypskaa,2,1,5,91,0,0,0,0,83,99,140,17,83,17,0,0,110,1,10,0
349,Respublika Hakasia,Tastypskaa,0,12,1,13,0,0,0,0,22,26,41,4,22,0,4,0,43,0,17,0
350,Respublika Hakasia,Tastypskaa,0,19,5,159,2,1,1,0,179,187,242,8,179,8,0,0,290,0,103,0
351,Respublika Hakasia,Tastypskaa,0,11,0,93,1,0,0,0,92,105,130,13,92,5,8,0,150,0,45,0
352,Respublika Hakasia,Tastypskaa,1,16,7,123,1,0,1,0,143,149,171,6,143,6,0,0,230,0,81,0
353,Respublika Hakasia,Tastypskaa,5,244,88,999,12,13,9,4,1282,1374,2027,99,1282,99,0,0,2200,7,819,0
354,Respublika Hakasia,Tastypskaa,5,190,120,1202,7,3,5,2,1435,1534,2139,115,1435,115,0,0,2500,16,950,0
358,Respublika Hakasia,Ust_-Abakanskaa,1,59,31,272,8,0,2,6,360,379,612,21,360,21,0,0,572,2,191,0
359,Respublika Hakasia,Ust_-Abakanskaa,3,123,76,567,7,6,4,3,768,789,1421,29,768,29,0,0,1287,8,490,0
360,Respublika Hakasia,Ust_-Abakanskaa,8,180,73,657,16,7,5,2,917,948,1521,37,917,37,0,0,1407,6,453,0
361,Respublika Hakasia,Ust_-Abakanskaa,2,157,72,514,6,2,4,6,748,763,1436,28,748,28,0,0,1295,13,519,0
362,Respublika Hakasia,Ust_-Abakanskaa,6,149,95,630,18,9,4,8,888,919,1627,41,888,41,0,0,1499,10,570,0
363,Respublika Hakasia,Ust_-Abakanskaa,10,189,81,825,16,10,13,5,1029,1149,1667,135,1029,135,0,0,1379,15,215,0
364,Respublika Hakasia,Ust_-Abakanskaa,4,153,38,454,6,3,4,7,644,669,1016,26,645,26,0,0,910,1,239,0
365,Respublika Hakasia,Ust_-Abakanskaa,7,122,77,522,13,8,6,13,748,768,1360,24,748,24,0,0,1202,4,430,0
366,Respublika Hakasia,Ust_-Abakanskaa,1,27,31,230,0,2,3,1,292,295,475,7,292,7,0,0,490,4,191,0
367,Respublika Hakasia,Ust_-Abakanskaa,0,56,19,159,5,2,1,0,240,242,401,5,240,5,0,0,419,3,174,0
368,Respublika Hakasia,Ust_-Abakanskaa,3,33,19,130,3,1,2,0,182,191,268,10,182,10,0,0,265,1,73,0
369,Respublika Hakasia,Ust_-Abakanskaa,2,143,43,557,12,8,4,7,756,776,1119,29,756,29,0,0,980,9,195,0
370,Respublika Hakasia,Ust_-Abakanskaa,1,147,64,644,6,2,3,0,843,867,1447,36,845,36,0,0,1297,12,416,0
371,Respublika Hakasia,Ust_-Abakanskaa,8,161,47,584,9,9,8,1,789,827,1235,43,789,43,0,0,1099,5,267,0
372,Respublika Hakasia,Ust_-Abakanskaa,7,253,111,966,25,9,10,5,1367,1386,2266,36,1369,36,0,0,2004,17,599,0
373,Respublika Hakasia,Ust_-Abakanskaa,3,54,59,299,9,1,1,7,417,433,679,21,417,21,0,0,623,5,185,0
374,Respublika Hakasia,Ust_-Abakanskaa,2,172,74,694,14,4,10,2,949,972,1524,31,949,31,0,0,1302,8,322,0
375,Respublika Hakasia,Ust_-Abakanskaa,5,157,33,445,7,2,3,1,634,653,1064,26,634,26,0,0,960,7,300,0
376,Respublika Hakasia,Ust_-Abakanskaa,1,65,36,268,3,4,0,3,364,380,722,19,364,19,0,0,637,3,254,0
377,Respublika Hakasia,Ust_-Abakanskaa,4,164,44,640,7,5,3,1,822,868,1490,55,822,55,0,0,1375,9,498,0
378,Respublika Hakasia,Ust_-Abakanskaa,5,135,46,354,2,4,0,1,500,547,876,60,500,60,0,0,825,13,265,0
379,Respublika Hakasia,Ust_-Abakanskaa,3,22,18,109,0,0,0,1,119,153,242,35,119,35,0,0,259,1,105,0
380,Respublika Hakasia,Ust_-Abakanskaa,0,55,33,271,2,2,0,0,331,363,715,34,331,34,0,0,669,2,304,0
381,Respublika Hakasia,Ust_-Abakanskaa,0,11,13,58,0,0,0,0,78,82,129,4,78,4,0,0,128,0,46,0
382,Respublika Hakasia,Ust_-Abakanskaa,3,71,46,387,4,4,2,1,474,518,952,47,474,47,0,0,891,3,370,0
383,Respublika Hakasia,Ust_-Abakanskaa,1,0,6,64,0,0,0,1,48,72,127,26,48,26,0,0,128,2,54,0
384,Respublika Hakasia,Ust_-Abakanskaa,4,223,73,562,12,4,4,2,829,884,1337,76,829,76,0,0,1219,21,314,0
385,Respublika Hakasia,Ust_-Abakanskaa,0,8,5,56,0,0,0,1,67,70,120,4,67,4,0,0,120,1,49,0
386,Respublika Hakasia,Ust_-Abakanskaa,2,46,41,438,3,4,1,2,490,537,899,50,490,50,0,0,873,3,333,0
387,Respublika Hakasia,Ust_-Abakanskaa,1,13,6,75,0,1,0,0,75,96,117,21,75,21,0,0,118,0,22,0
388,Respublika Hakasia,Ust_-Abakanskaa,1,64,48,427,1,1,1,0,503,543,1016,49,503,49,0,0,914,9,362,0
389,Respublika Hakasia,Ust_-Abakanskaa,4,86,43,309,4,4,0,1,427,451,781,25,427,25,0,0,752,1,300,0
390,Respublika Hakasia,Ust_-Abakanskaa,3,45,18,242,2,0,0,0,303,310,506,9,303,9,0,0,506,2,194,0
391,Respublika Hakasia,Ust_-Abakanskaa,0,30,9,108,1,2,0,0,151,150,235,0,151,0,0,0,237,1,86,0
429,Rostovskaa oblast_,gorodskaa,5,154,93,1144,10,12,8,10,1306,1436,2827,139,1306,139,0,0,2500,9,1055,0
430,Rostovskaa oblast_,gorodskaa,8,200,101,1060,15,21,9,14,1369,1428,2472,75,1369,75,0,0,2100,16,656,0
431,Rostovskaa oblast_,gorodskaa,9,158,97,990,16,14,18,14,1270,1316,2275,61,1270,61,0,0,2000,15,669,0
432,Rostovskaa oblast_,gorodskaa,6,204,105,1124,12,15,10,5,1274,1481,2425,225,1274,225,0,0,2000,18,501,0
433,Rostovskaa oblast_,gorodskaa,10,166,96,977,7,6,7,4,1220,1273,2002,67,1220,67,0,0,1800,14,513,0
434,Rostovskaa oblast_,gorodskaa,10,163,86,1025,8,14,7,11,1290,1324,2382,52,1290,52,0,0,2100,18,758,0
435,Rostovskaa oblast_,gorodskaa,11,132,79,987,16,7,7,3,1181,1242,1977,66,1181,66,0,0,1800,5,553,0
436,Rostovskaa oblast_,gorodskaa,7,198,115,1072,20,17,12,13,1383,1454,2342,71,1383,71,0,0,2100,0,646,0
437,Rostovskaa oblast_,gorodskaa,10,136,74,1210,16,11,11,7,1432,1475,2420,55,1432,55,0,0,2200,12,713,0
438,Rostovskaa oblast_,gorodskaa,9,148,75,852,17,7,6,7,1070,1121,2048,64,1070,64,0,0,1800,13,666,0
439,Rostovskaa oblast_,gorodskaa,2,121,100,919,10,6,3,5,1112,1166,2167,70,1112,70,0,0,2000,16,818,0
440,Rostovskaa oblast_,gorodskaa,3,173,91,995,20,8,16,14,1285,1320,2313,55,1285,55,0,0,2100,20,760,0
441,Rostovskaa oblast_,gorodskaa,9,147,80,1255,15,16,7,14,1482,1543,2168,61,1482,61,0,0,2000,0,457,0
442,Rostovskaa oblast_,gorodskaa,8,163,92,1151,14,14,9,4,1443,1455,2170,27,1443,27,0,0,2000,15,530,0
443,Rostovskaa oblast_,gorodskaa,13,165,74,958,18,8,16,13,1216,1265,1989,61,1277,61,0,0,1800,12,462,0
444,Rostovskaa oblast_,gorodskaa,6,143,73,1230,14,19,11,16,1476,1512,2323,50,1476,50,0,0,2100,14,574,0
445,Rostovskaa oblast_,gorodskaa,4,126,76,901,16,12,5,6,1124,1146,2116,38,1124,38,0,0,1900,16,738,0
446,Rostovskaa oblast_,gorodskaa,10,182,109,1092,21,13,20,7,1423,1454,2302,37,1423,37,0,0,2000,6,540,0
447,Rostovskaa oblast_,gorodskaa,3,83,51,450,15,6,5,5,596,618,1053,22,596,22,0,0,900,0,282,0
448,Rostovskaa oblast_,gorodskaa,10,125,103,1126,10,13,7,1,1334,1395,1990,67,1334,67,0,0,1800,6,399,0
449,Rostovskaa oblast_,gorodskaa,2,33,62,1151,5,3,6,1,1200,1263,1715,66,1200,66,0,0,1600,3,334,0
450,Rostovskaa oblast_,gorodskaa,12,234,81,1252,25,13,15,11,1628,1643,2753,34,1628,34,0,0,2600,19,938,0
451,Rostovskaa oblast_,gorodskaa,13,187,84,1122,26,13,14,19,1424,1478,2625,78,1424,78,0,0,2400,24,898,0
452,Rostovskaa oblast_,gorodskaa,19,146,98,1193,26,13,16,18,1506,1529,2417,44,1506,44,0,0,2200,21,650,0
453,Rostovskaa oblast_,gorodskaa,12,213,90,1469,24,14,16,16,1838,1854,2758,28,1838,28,0,0,2500,12,634,0
454,Rostovskaa oblast_,gorodskaa,15,225,102,1092,26,13,14,12,1482,1499,2475,35,1482,35,0,0,2300,18,783,0
455,Rostovskaa oblast_,gorodskaa,8,175,96,1220,23,13,16,12,1563,1563,2490,22,1563,22,0,0,2200,22,615,0
456,Rostovskaa oblast_,gorodskaa,13,187,89,1253,27,15,12,12,1595,1608,2544,38,1595,38,0,0,2300,25,667,0
457,Rostovskaa oblast_,gorodskaa,23,231,173,1543,19,21,12,11,2001,2033,2790,48,2001,48,0,0,2500,16,451,0
458,Rostovskaa oblast_,gorodskaa,10,212,113,1331,25,9,15,6,1597,1721,2808,145,1597,145,0,0,2600,21,858,0
459,Rostovskaa oblast_,gorodskaa,13,190,86,1155,16,12,16,10,1464,1498,2427,54,1464,54,0,0,2200,20,682,0
460,Rostovskaa oblast_,gorodskaa,10,184,108,1088,14,14,10,6,1425,1434,2287,30,1426,30,0,0,2100,21,644,0
461,Rostovskaa oblast_,gorodskaa,14,198,87,994,28,12,10,8,1343,1351,2219,18,1361,18,0,0,2000,10,621,0
462,Rostovskaa oblast_,gorodskaa,8,248,112,1285,24,8,16,15,1697,1716,2688,36,1697,36,0,0,2400,17,667,0
463,Rostovskaa oblast_,gorodskaa,6,171,85,1328,22,20,13,13,1617,1658,2614,41,1617,41,0,0,2400,0,742,0
464,Rostovskaa oblast_,gorodskaa,7,164,32,920,7,9,7,7,1130,1153,2275,38,1130,38,0,0,2000,15,832,0
465,Rostovskaa oblast_,gorodskaa,9,256,86,1360,16,13,10,11,1730,1761,2594,57,1730,57,0,0,2400,26,613,0
466,Rostovskaa oblast_,gorodskaa,9,225,100,1333,26,18,15,14,1723,1740,2655,36,1723,36,0,0,2400,19,641,0
467,Rostovskaa oblast_,gorodskaa,10,235,117,1493,35,21,19,14,1927,1944,2956,39,1927,39,0,0,2700,22,734,0
468,Rostovskaa oblast_,gorodskaa,14,215,141,1379,27,17,8,15,1667,1816,2773,159,1667,159,0,0,2400,10,574,0
469,Rostovskaa oblast_,gorodskaa,11,249,97,1575,25,19,20,14,2002,2010,2798,37,2002,37,0,0,2600,29,561,0
470,Rostovskaa oblast_,gorodskaa,17,216,112,1302,22,15,16,9,1706,1709,2741,37,1707,37,0,0,2500,34,756,0
471,Rostovskaa oblast_,gorodskaa,12,207,103,1183,21,17,8,13,1542,1564,2555,35,1542,35,0,0,2300,13,723,0
472,Rostovskaa oblast_,gorodskaa,10,176,82,1158,12,8,17,10,1453,1473,2314,38,1453,38,0,0,2100,18,609,0
473,Rostovskaa oblast_,gorodskaa,16,237,93,1259,26,16,7,13,1656,1667,2760,27,1656,27,0,0,2500,16,817,0
474,Rostovskaa oblast_,gorodskaa,9,211,92,1192,25,12,14,12,1555,1567,2285,12,1555,12,0,0,2100,0,533,0
475,Rostovskaa oblast_,gorodskaa,6,194,83,993,15,8,13,8,1312,1320,2444,28,1312,28,0,0,2200,20,860,0
476,Rostovskaa oblast_,gorodskaa,7,161,78,976,14,6,6,8,1247,1256,2048,20,1247,20,0,0,1900,11,633,0
477,Rostovskaa oblast_,gorodskaa,3,242,88,907,19,10,11,7,1273,1287,1920,21,1273,21,0,0,1700,7,406,0
478,Rostovskaa oblast_,gorodskaa,7,248,145,961,12,7,7,5,1377,1392,1989,24,1401,24,0,0,1800,9,375,0
479,Rostovskaa oblast_,gorodskaa,5,154,88,1102,16,18,9,12,1400,1404,1852,17,1400,17,0,0,1700,13,283,0
480,Rostovskaa oblast_,gorodskaa,12,247,142,1549,28,17,17,12,2019,2024,2669,28,2019,28,0,0,2500,23,453,0
481,Rostovskaa oblast_,gorodskaa,8,216,126,1173,17,17,11,6,1574,1574,2214,20,1574,20,0,0,1900,20,306,0
482,Rostovskaa oblast_,Volgodonskaa,2,31,11,317,3,1,1,0,358,366,443,8,358,8,0,0,420,0,54,0
483,Rostovskaa oblast_,Volgodonskaa,0,67,2,426,0,2,0,1,506,498,540,7,506,7,0,0,542,15,29,0
484,Rostovskaa oblast_,Volgodonskaa,0,11,8,105,0,0,1,0,120,125,175,7,120,7,0,0,170,2,43,0
485,Rostovskaa oblast_,Volgodonskaa,0,5,6,197,1,0,0,0,210,209,245,0,210,0,0,0,210,1,0,0
486,Rostovskaa oblast_,Volgodonskaa,7,43,20,393,1,2,2,1,434,469,600,39,434,39,0,0,634,4,161,0
487,Rostovskaa oblast_,Volgodonskaa,2,30,22,589,4,1,2,5,615,655,861,46,615,46,0,0,850,6,189,0
488,Rostovskaa oblast_,Volgodonskaa,1,31,23,359,0,0,2,1,378,417,580,41,378,41,0,0,580,2,161,0
489,Rostovskaa oblast_,Volgodonskaa,7,46,34,562,8,3,3,0,619,663,914,53,619,53,0,0,900,9,228,0
490,Rostovskaa oblast_,Volgodonskaa,0,69,21,441,4,5,0,1,524,541,658,31,524,31,0,0,650,14,95,0
491,Rostovskaa oblast_,Volgodonskaa,3,58,19,589,5,0,0,1,659,675,808,26,659,26,0,0,830,10,145,0
492,Rostovskaa oblast_,Volgodonskaa,2,61,9,508,1,2,0,0,564,583,700,19,564,19,0,0,720,0,137,0
493,Rostovskaa oblast_,Volgodonskaa,1,19,10,270,3,2,1,0,259,306,371,51,259,51,0,0,360,4,50,0
494,Rostovskaa oblast_,Volgodonskaa,0,34,31,599,5,0,1,2,612,672,1042,60,612,60,0,0,1070,0,398,0
495,Rostovskaa oblast_,Volgodonskaa,1,64,24,478,1,1,1,2,530,572,939,43,530,43,0,0,910,1,337,0
496,Rostovskaa oblast_,Volgodonskaa,1,13,12,128,0,2,0,1,148,157,209,13,148,13,0,0,190,4,29,0
497,Rostovskaa oblast_,Volgodonskaa,2,26,18,216,1,1,1,0,241,265,337,24,241,24,0,0,320,0,55,0
498,Rostovskaa oblast_,Volgodonskaa,6,62,41,606,2,3,0,1,694,721,894,33,694,33,0,0,870,6,143,0
499,Rostovskaa oblast_,Volgodonskaa,5,30,29,444,3,3,3,1,495,518,635,30,495,30,0,0,650,7,125,0
500,Rostovskaa oblast_,Volgodonskaa,1,31,14,250,2,0,1,1,288,300,370,13,288,13,0,0,340,1,39,0
501,Rostovskaa oblast_,Volgodonskaa,1,14,9,149,1,0,0,0,162,174,230,12,162,12,0,0,210,0,36,0
502,Rostovskaa oblast_,Volgodonskaa,3,77,55,786,11,9,7,2,915,950,1366,51,915,51,0,0,1300,16,334,0
503,Rostovskaa oblast_,Volgodonskaa,1,19,18,361,7,1,2,1,376,410,501,34,376,34,0,0,480,0,70,0
504,Rostovskaa oblast_,Volgodonskaa,4,72,49,684,6,7,1,1,785,824,1218,47,785,47,0,0,1180,8,348,0
505,Rostovskaa oblast_,Volgodonskaa,3,92,31,875,9,5,3,8,877,1026,1436,154,877,154,0,0,1380,5,349,0
506,Rostovskaa oblast_,Volgodonskaa,4,97,60,862,13,8,4,6,1007,1054,1590,57,1007,57,0,0,1580,10,516,0
507,Rostovskaa oblast_,Volgodonskaa,4,155,71,1000,13,7,11,3,1197,1264,1739,84,1197,84,0,0,1680,17,399,0
508,Rostovskaa oblast_,Volgodonskaa,3,78,39,285,3,0,2,2,372,412,766,44,372,44,0,0,750,4,334,0
509,Rostovskaa oblast_,Volgodonskaa,0,41,18,207,0,0,0,0,235,266,326,34,235,34,0,0,310,3,41,0
510,Rostovskaa oblast_,Volgodonskaa,3,41,39,531,6,3,3,1,577,627,927,56,577,56,0,0,930,6,297,0
511,Rostovskaa oblast_,Volgodonskaa,3,52,48,486,0,6,3,2,505,600,971,105,505,105,0,0,980,10,370,0
512,Rostovskaa oblast_,Volgodonskaa,3,24,20,328,2,0,3,1,344,381,515,37,344,37,0,0,510,0,129,0
513,Rostovskaa oblast_,gorodskaa,11,151,73,808,9,8,7,7,1005,1074,1883,83,1006,83,0,0,1900,14,811,0
514,Rostovskaa oblast_,gorodskaa,4,201,98,950,16,14,5,9,1251,1297,2258,59,1252,59,0,0,2250,13,939,0
515,Rostovskaa oblast_,gorodskaa,3,152,100,911,9,3,9,7,1140,1194,2040,76,1146,76,0,0,1900,22,678,0
516,Rostovskaa oblast_,gorodskaa,2,69,35,326,8,1,2,2,421,445,722,30,421,30,0,0,630,6,179,0
517,Rostovskaa oblast_,gorodskaa,3,123,45,601,8,9,3,6,759,798,1430,43,759,43,0,0,1400,4,598,0
518,Rostovskaa oblast_,gorodskaa,4,166,74,745,8,13,10,7,964,1027,1862,76,964,76,0,0,1900,13,860,0
519,Rostovskaa oblast_,gorodskaa,4,115,31,557,4,4,8,3,643,726,1182,93,643,93,0,0,1150,10,414,0
520,Rostovskaa oblast_,gorodskaa,0,91,35,405,7,5,2,3,527,548,818,25,527,25,0,0,800,4,248,0
521,Rostovskaa oblast_,gorodskaa,9,182,82,826,12,9,6,4,1078,1130,2099,65,1078,65,0,0,2100,13,957,0
522,Rostovskaa oblast_,gorodskaa,7,184,71,780,16,14,6,3,1034,1081,1958,60,1034,60,0,0,1950,13,856,0
523,Rostovskaa oblast_,gorodskaa,10,158,74,881,11,9,2,7,1019,1152,1872,144,1019,144,0,0,1850,11,687,0
524,Rostovskaa oblast_,gorodskaa,8,137,69,513,6,8,3,3,733,747,1536,24,733,24,0,0,1500,10,743,0
525,Rostovskaa oblast_,gorodskaa,2,58,34,390,4,9,1,4,427,502,1204,80,427,80,0,0,1200,5,693,0
526,Rostovskaa oblast_,gorodskaa,3,76,38,377,3,4,2,0,463,503,970,41,463,41,0,0,950,1,446,0
527,Rostovskaa oblast_,gorodskaa,4,124,47,529,3,8,2,3,649,720,1295,77,649,77,0,0,1300,6,574,0
528,Rostovskaa oblast_,gorodskaa,7,172,91,836,5,5,3,4,1060,1123,2248,82,1060,82,0,0,2100,19,958,0
529,Rostovskaa oblast_,gorodskaa,6,173,103,849,8,7,3,5,1126,1154,2107,44,1126,44,0,0,2100,16,930,0
530,Rostovskaa oblast_,gorodskaa,14,193,105,841,6,8,7,2,1148,1176,2045,35,1148,35,0,0,1930,7,747,0
531,Rostovskaa oblast_,gorodskaa,7,119,57,494,9,10,3,5,660,704,1400,53,660,53,0,0,1300,9,587,0
532,Rostovskaa oblast_,gorodskaa,3,60,43,310,7,2,2,2,376,429,810,64,376,64,0,0,800,11,360,0
533,Rostovskaa oblast_,gorodskaa,4,65,36,361,6,2,5,3,450,482,895,36,450,36,0,0,850,4,364,0
534,Rostovskaa oblast_,gorodskaa,4,61,53,456,7,3,4,3,549,591,1195,56,549,56,0,0,1150,14,545,0
535,Rostovskaa oblast_,gorodskaa,4,141,53,490,8,7,2,7,674,712,1094,42,674,42,0,0,1100,4,384,0
536,Rostovskaa oblast_,gorodskaa,2,58,23,262,2,1,2,2,325,352,648,30,325,30,0,0,600,3,245,0
